Name,SD1,SD2,C-1,C-2,C-N-1,C-N-2,N-1,N-2,CS1,CS2,HS1,HS2,OSMO1,OSMO2,OXI1,OXI2,PH1,PH2,UV1,UV2
phnN,3771.89,1718.765,3859.385,2388.51,1903.58,1172.23,2366.445,2938.035,3999.55,1691.92,2286.52,2383.775,2081.345,2501.185,1842.64,2165.17,2008.91,4302.385,4161.81,1944.135
phnO,4701.245,2088.945,4548.665,2722.63,1983.17,2231.52,2036.715,3732.775,5061.54,2604.02,3003.355,2971.14,2205.535,2836.28,1948.575,2951.11,2296.53,5277.97,4301.485,1963.68
phnP,3466.955,1423.99,2251.945,1432.525,1752.95,1413.445,1615.41,2497.335,3124.33,1373.61,2098.965,2132.55,1685.635,1938.61,1496.825,2756.82,1339.45,2846.18,3469.165,1455.82
phoA,2766.46,3166.59,2476.88,2658.84,3148.78,3978.77,2846.79,3057.6,2774.06,3875.67,3413.3,3439.8,4079.17,2947.18,3451.7,3252.08,2223.32,4251.24,2918.75,4063.7
phoB,4116.21,4026.22,5282.94,3563.535,3715.805,3421.8,4362.06,4218.445,4431,3428.4,3348.3,3891.56,3216.545,3931.665,3430.24,3958.86,3813.645,3255.82,4286.92,3547.09
phoE,2308.64,2620.46,3495.35,1958.45,1962.24,1781.4,1435.66,2386.3,2444.13,2183.12,2226,2061.37,1704.97,2889.24,1392.56,2126.83,1933.8,1677.52,2794.06,1814.7
phoH,2854.1,1887.13,2975.53,1931.85,1551.98,1450.49,1635.12,2328.13,2145.72,1480.65,1743.75,1537.33,1654.6,1472.27,1616.58,1522.88,1799.62,3575.11,2411.74,2222.69
phoP,3999.82,5568.81,3557.04,5073.14,4913.72,4504.74,4752.02,6074.42,3690.43,4573.11,4505.24,4269.73,4056.3,4357.05,4858.88,4550.68,6810.27,3824.33,4066.89,5013.41
phoQ,5305.09,7569.24,5098.25,6345.07,7296.82,7455.17,5850,6307.54,5801.66,5993.65,6024.15,6502.39,7295.89,5650.24,7184.08,6399.83,5028.53,4900.46,3677.04,6887.29
phoR,5098.95,3855.24,2962.03,4780.89,3273.26,3204.16,4165.935,4948.065,4650.785,2997.735,3152.325,3670.375,3975.77,4318.735,3894.48,3542.24,3935.045,3729.075,5096.64,3891.775
phoU,4341.6,2051.53,3619.8,3468.71,2922.5,2695.71,2707.31,3910.92,4563.33,2120,4542.74,3536.64,2650.28,3059.48,2595.35,3137.85,2426.99,3198.96,3621.97,2798.06
php,5816.305,6286.085,2988.2,6321.4,4934.885,4609.02,6236.53,7500.9,6419.11,4940.5,5061.66,5296.625,5355.765,6411.44,6262.47,4452.995,6695.455,2476.825,6946.165,5283.185
phr,2779.53,1721.62,3419.99,2255.72,1705.23,2029.71,1882.66,2159.93,2179.75,1916.73,2019.48,2226.57,2057.93,2178.89,2091.77,1859.52,2029.86,3009.18,2565.19,1904.79
pinE,3273.61,9017.87,5678.72,4803.54,8922.48,8718.18,5934.94,3677.37,3240.02,9441.61,7510.73,7720.04,8644.39,4810.53,9070.65,8781.69,5838.3,5568.81,4641.25,7463.86
pinH,4543.215,5553.895,2295.295,5363.555,6143.14,5964.09,5790.905,4485.215,4349.355,5719.26,7065.815,6431.19,5952.835,5297.02,6428.46,5128.985,3131.445,973.385,4699.94,7254.535
pinQ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pinR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pitA,4629.125,1720.715,4291.475,1886.07,1918.095,2509.745,2188.755,2509.52,4445.145,2522.12,2062.645,3076.005,2152.92,2269.105,2097.715,2701.345,3661.64,4430.6,3576.835,2222.775
